customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,signup_date,churn,internal_flag
2531,Male,0,Yes,No,23,Yes,No,DSL,Yes,N,No internet service,No,Yes,Yes,One Year,Yes,Electronic check,51.19,2627.68,7/16/2023,No,A
1452,Female,Yes,Y,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,88.26,5796.08,10/9/2021,No,A
17975,Male,Yes,No,No,19,Yes,No phone service,DSL,No,Yes,Y,Yes,No internet service,Yes,Month to month,Yes,Bank transfer,62.02,4710.32,7/6/2021,No,A
4669,Male,0,No,No,48,Yes,No phone service,No,Yes,No,No internet service,No internet service,N,No,Month-to-month,No,Electronic check,,2714.04,9/7/2022,No,A
13750,Male,0,Yes,No,3,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No,Month to month,Yes,Mailed check,42.25,2303.4,4/1/2023,No,A
13752,Male,1,Yes,No,63,No,Yes,DSL,No internet service,N,Yes,No,N,Y,Month-to-month,No,Electronic check,64.86,4400.74,6/22/2020,No,A
18551,Female,0,Yes,No,4,Yes,No,DSL,No,Yes,Y,No internet service,No,No,Two Year,No,E-check,119.82,3904.29,2/22/2021,No,A
14618,Female,0,No,No,30,Yes,No,DSL,No,N,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,41.22,6434.53,1/20/2020,No,A
5768,Male,0,Y,No,51,Yes,Yes,No,Y,Yes,No internet service,No,Yes,No,One year,No,Mailed check,26.99,2545.2,2/3/2024,No,A
16449,Female,0,No,No,3,Yes,Yes,No,No internet service,No,Yes,No,Yes,No,One year,Yes,Mailed check,117.17,404.39,8/5/2020,No,A
19985,Female,0,No,Yes,44,Yes,No phone service,No,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,72.19,1391.86,3/15/2020,No,A
16743,male,No,No,No,25,N,Yes,Fiber optic,No,Y,Yes,No,No,No,Month-to-month,No,Electronic check,109.62,7477.59,1/7/2021,No,A
6246,Female,0,No,Y,62,No,No phone service,No,Y,No,Yes,No,Y,No internet service,Month-to-month,Yes,e-check,53.77,5832.9,12/14/2023,No,A
1219,Female,1,No,No,9,Yes,No phone service,DSL,N,Y,Yes,No,Yes,N,Month-to-month,Y,Bank transfer,26.32,1472.82,11/9/2020,No,A
4785,M,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,47.12,3979.61,2/2/2020,No,A
9047,Female,0,No,No,70,Yes,No,No,No,Yes,No internet service,No,No,Y,Month-to-month,No,Electronic check,42,4389.83,9/30/2022,No,A
10469,Female,0,N,No,0,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Y,No internet service,One year,No,Mailed check,77.52,5211.47,10/4/2023,No,A
10832,F,No,No,Y,67,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer,57.45,7251.26,6/14/2021,No,A
3704,Male,Yes,No,Yes,71,Yes,No,Fiber optic,Y,No internet service,No,Yes,Yes,No,One Year,Yes,Electronic check,29.52,"1,876",5/13/2024,No,A
18673,Female,No,No,No,4,Yes,N,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.73,4635.54,9/14/2024,No,A
20521,F,1,Yes,No,48,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,109.39,5470.2,8/2/2020,No,A
19241,Female,0,No,No,10,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,,1490.6,6/11/2021,No,A
4044,Female,1,Yes,Yes,4,Yes,No,Fiber optic,Yes,Y,Yes,No,No,No,Month-to-month,Yes,Mailed check,40.64,4372.59,7/4/2024,No,A
20172,male,0,No,No,40,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,No,One year,Yes,Bank transfer,104.11,6575.51,12/10/2020,No,A
15951,Female,0,N,No,71,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,79.17,2562.71,2/9/2024,No,A
3320,Female,0,Yes,Yes,30,N,Yes,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card,76.19,4927.87,9/18/2023,No,A
2490,Female,0,Yes,Yes,41,Yes,No,No,No,Yes,N,No,No internet service,No internet service,One year,Yes,e-check,66.43,7615.74,9/26/2024,No,A
4019,Male,0,Yes,No,8,Yes,Y,fiber,No internet service,No,Y,No internet service,No,No,Month-to-month,Yes,e-check,24.07,3286.98,6/30/2023,No,A
2494,Male,Yes,No,No,29,No,No phone service,Dsl,Y,No internet service,Y,No internet service,No,No,One year,Yes,Bank transfer,$58.36 ,4393.15,7/24/2022,No,A
20267,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,N,Y,Yes,Y,Month-to-month,Yes,Bank transfer,30.59,6794.25,4/15/2023,No,B
17240,Female,0,Yes,No,55,Yes,N,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,68.43,7950.19,6/7/2024,No,A
10661,Female,0,Y,Yes,5,No,No phone service,Fiber optic,Y,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,21.04,2088.68,9/20/2024,No,A
8004,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,No,Y,No internet service,No internet service,N,Two year,No,Bank transfer,100.28,1270.89,8/19/2022,No,A
14164,Male,1,Yes,Y,59,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer,,5900.31,7/6/2023,No,A
1994,Female,0,Yes,No,56,Yes,Yes,DSL,No,Y,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer,,3862.08,3/5/2023,Yes,A
17480,Female,0,Yes,No,19,No,No,No,No,No,No,No internet service,No,No,One year,No,E-check,67.99,,2/3/2020,No,A
9872,Male,0,Y,No,53,No,N,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,65.68,2297.72,5/16/2021,No,A
13149,Male,0,Yes,No,1,N,No phone service,No,No,Yes,Yes,Y,Y,No,Two Year,Yes,Electronic check,117.99,7966.04,3/12/2023,No,A
7423,Male,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,Month to month,No,Electronic check,68.12,2915.56,3/25/2022,No,A
20752,Male,0,Yes,N,56,Yes,Yes,No,No internet service,Yes,N,No internet service,No,No,Two year,No,Bank transfer,79.62,6645.32,5/20/2022,No,A
15742,Female,No,Yes,Yes,1,No,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,$35.66 ,1441.23,9/19/2024,No,A
12316,Female,1,Yes,No,65,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,N,One year,No,Mailed check,,4417.64,12/11/2023,No,A
1475,Female,0,No,No,15,Yes,Yes,DSL,No,Yes,N,No internet service,N,No,Month to month,No,Electronic check,,402.55,9/3/2024,Yes,A
14740,F,No,No,No,69,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer,73.91,2690.15,5/20/2021,No,A
5149,Female,0,No,No,63,Yes,No,No,No,No,No internet service,Y,No,No,One year,Yes,Credit card,,,8/17/2023,No,A
18049,Female,1,No,Yes,62,Yes,No,fiber,Yes,Yes,No,No,No,No internet service,Two Year,Yes,E-check,60.84,1782.03,9/30/2021,No,A
5194,Female,0,Y,No,36,Yes,No,No,No,No internet service,No,Yes,Y,No,Month-to-month,No,Electronic check,56.72,7788.3,2/27/2021,Yes,A
7418,male,1,No,Yes,0,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,34.96,2534.58,1/6/2023,No,A
15325,female,0,No,No,34,Y,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month to month,Yes,Mailed check,119.82,7065.54,6/1/2022,No,A
16092,Female,0,No,No,69,N,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No,One Year,No,Electronic check,52.67,5098.85,9/27/2024,No,A
14634,Female,1,No,No,59,Yes,Yes,No,No,No internet service,No,No,No,Y,One Year,No,Electronic check,76.37,7277.19,1/6/2023,No,A
9058,Male,1,No,No,70,Yes,No,DSL,Yes,No,No,Y,No,N,Month-to-month,No,e-check,20.8,6724.79,8/29/2024,No,A
9509,male,0,No,No,20,Yes,No phone service,No,No,No,N,N,N,No internet service,Month to month,No,Mailed check,24.22,2958.63,2/9/2020,No,A
3572,male,Yes,No,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,No,e-check,116.27,2856.9,4/29/2024,No,B
6886,Female,0,No,Yes,56,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,92.36,2025.18,5/25/2020,No,A
6113,Female,0,Yes,No,25,Yes,No,Fiber optic,No internet service,No internet service,N,No internet service,No,No,Two year,No,Bank transfer,108.33,4711.95,3/11/2020,No,A
11633,Male,0,Yes,No,145,Yes,Yes,DSL,No,N,No internet service,No,No internet service,Yes,Month to month,Yes,Electronic check,,5200.88,2/22/2023,No,A
8713,Male,0,Yes,No,35,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,103.91,7646.38,4/25/2021,No,A
16332,male,0,Yes,Yes,20,Y,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,Month to month,No,Credit card,82.76,5776.5,7/29/2021,No,A
7389,Male,Yes,No,No,36,Yes,Yes,DSL,Y,No,No,No,Yes,No internet service,Two year,No,e-check,110.37,3748.93,9/1/2020,No,A
19938,male,0,Yes,N,4,Yes,No phone service,No,No,No internet service,No,Yes,No,No internet service,One year,No,Credit card,,3903.3,3/29/2023,No,A
14638,Female,No,No,Yes,13,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,113.93,4171.76,2/17/2020,No,A
16621,Female,0,No,Yes,50,Yes,No phone service,fiber,No internet service,No,N,Yes,No internet service,No internet service,One Year,No,Mailed check,,1637.64,1/19/2024,No,A
18514,Female,1,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month to month,No,Credit card,115.79,1486.45,11/12/2022,No,A
17635,Male,0,Yes,No,7,No,Y,DSL,Yes,Yes,Yes,No,No internet service,No,Month to month,Yes,Mailed check,32.62,5205.37,5/28/2024,No,A
3617,Male,No,Yes,No,36,Yes,Yes,No,No,No internet service,No internet service,No,No,Yes,Two Year,Yes,Electronic check,35.54,1412.14,8/17/2023,No,A
14444,Female,1,Yes,No,42,Yes,Yes,fiber,No,No internet service,No,No,N,No internet service,Month-to-month,No,Bank transfer,82.86,1091.94,2/5/2022,No,A
12843,F,No,No,No,14,Yes,N,No,Yes,No,Yes,Yes,No internet service,No,Two year,No,E-check,56.56,7003.47,3/15/2024,No,A
1504,M,0,Yes,Yes,21,No,Yes,Fiber optic,Y,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,66.2,5798.58,12/3/2021,No,A
2643,Female,0,No,Yes,50,Yes,Yes,DSL,Yes,No,No internet service,No,N,Yes,Two Year,Yes,e-check,,3009.57,5/28/2021,No,A
8049,Male,1,Y,Yes,2,Yes,N,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month to month,Yes,Credit card,30.05,3641.01,12/11/2024,No,A
3560,Female,0,No,No,58,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,34.62,2528.87,6/3/2021,No,A
14725,male,0,No,No,20,Y,No phone service,No,No,No internet service,Yes,N,No,No,One Year,No,Mailed check,61.17,1867.74,2/19/2021,No,A
18574,Male,0,Yes,No,29,Yes,Yes,No,N,Yes,No,Y,No internet service,No,Month-to-month,No,Mailed check,113.43,"2,812",6/18/2022,No,A
14647,Female,0,Yes,Yes,11,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,N,Mailed check,111.9,4437.36,6/24/2024,No,B
14495,Female,0,Y,Yes,15,Yes,No,Dsl,No,No,No,No,Y,Yes,Month-to-month,No,Mailed check,$53.36 ,439.82,8/10/2022,No,A
16544,Female,1,Yes,Y,32,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,Y,Two Year,Yes,Mailed check,116.41,1227.23,1/19/2020,No,A
11455,M,0,No,Yes,53,Yes,No,No,No,Yes,N,No,Y,No,Month-to-month,No,Bank transfer,59.99,1014.62,2/13/2020,No,A
20869,Female,0,Yes,Yes,17,No,Yes,No,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,E-check,33.72,2688.83,7/21/2024,No,A
11389,F,0,Yes,No,47,Yes,No phone service,Dsl,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card,41.13,2398.7,12/23/2021,No,A
4596,Female,0,Yes,No,25,Yes,No phone service,No,No,Yes,Yes,Yes,N,No internet service,One year,No,Electronic check,30.99,1023.06,5/28/2024,No,A
6212,Male,0,No,No,37,Yes,No,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,e-check,,4239.29,9/9/2024,No,A
4126,Female,0,No,No,51,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two Year,No,Mailed check,44.19,7077.48,10/24/2022,No,A
20676,Female,0,N,No,17,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month to month,No,Electronic check,,1328.52,12/30/2020,No,B
3899,Female,0,Yes,No,27,Yes,N,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,32.28,1198.38,8/16/2021,No,A
16683,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,58.47,6118.9,5/17/2021,No,A
4529,female,0,Y,No,32,Y,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,One Year,Yes,Mailed check,61.2,4226.95,12/14/2024,No,A
7276,Female,0,Yes,No,21,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,N,No,One year,No,Credit card,97.76,6710.13,6/28/2022,No,A
9239,Female,1,Yes,Yes,71,Yes,Y,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,$26.36 ,4622.12,3/4/2024,No,A
6598,Female,1,No,No,2,No,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month to month,No,Bank transfer,106.29,4221.52,11/21/2023,Yes,A
12201,Male,0,No,No,7,Yes,No phone service,No,No internet service,Yes,No internet service,No,Yes,Yes,Month to month,Yes,Electronic check,117.06,4845.74,8/20/2023,No,A
4985,M,0,No,No,60,Y,Yes,No,No,No,No,No internet service,No,No,Month-to-month,N,e-check,90.36,3062.97,5/7/2023,No,A
7154,Male,0,No,No,30,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,61.9,1520.44,1/9/2021,No,A
16114,Male,1,Yes,No,44,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,$58.49 ,,2/5/2024,No,A
17031,Female,Yes,Y,No,51,No,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,One year,No,Electronic check,38.74,3022.77,8/7/2023,No,A
15360,M,0,No,Y,6,Yes,No phone service,Dsl,No,No internet service,No,No,Yes,Yes,One year,Yes,Bank transfer,59.2,1193.67,8/23/2021,No,A
5992,Female,0,N,N,5,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Two year,No,Credit card,45.92,7826.68,2/19/2021,No,A
16059,Male,0,No,No,36,Yes,Yes,No,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card,75.49,3677.42,1/25/2024,No,A
10039,Female,0,No,Yes,16,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,47.16,2534.42,10/9/2023,No,A
10890,Male,0,Yes,Yes,37,Yes,No,DSL,No,No,No internet service,Yes,No,No,One Year,Yes,Credit card,91.95,6216.35,7/4/2020,No,A
11888,Male,No,No,No,28,Yes,Yes,DSL,No,No,Yes,No internet service,No,No internet service,One year,N,Mailed check,82.27,2719.5,5/1/2020,No,A
20979,Male,Yes,N,No,32,Yes,Y,No,Yes,Yes,N,N,Yes,No,Two year,Yes,Electronic check,111.25,127.95,10/18/2022,No,A
19193,Male,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,One year,No,Mailed check,81.63,1601.83,9/25/2024,No,A
18091,Male,0,Yes,No,5,N,No phone service,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,106.52,3693.37,9/2/2022,No,A
14821,Male,0,No,No,66,Yes,No,No,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card,70.25,1741.64,5/29/2020,No,A
10927,Female,0,No,Yes,44,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Y,Yes,Month to month,No,Bank transfer,30.49,3602.04,1/14/2024,Yes,A
7096,Female,0,No,No,24,Yes,No,Fiber optic,No,Y,No,No,No,No,Month to month,Yes,Bank transfer,111.13,6178.97,7/1/2020,No,A
7225,Male,0,No,No,62,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,Two year,N,Credit card,51.05,6990.25,11/29/2022,No,A
20473,Male,0,Y,No,24,Yes,No phone service,DSL,No internet service,N,No,No internet service,No,No,Two year,No,Mailed check,94.91,5616.75,11/14/2020,No,A
14458,Male,No,Yes,Yes,20,Yes,No phone service,Fiber optic,Y,N,Yes,No internet service,Yes,Y,Month-to-month,Yes,Bank transfer,72.6,2032.82,7/3/2021,No,A
4700,Male,0,N,Yes,58,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,,3994.71,2/20/2021,No,A
16895,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Y,Month-to-month,Yes,Electronic check,51.58,123.53,2/5/2020,No,A
2528,Male,No,Yes,No,41,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,One Year,Yes,Credit card,,7632.04,6/18/2023,No,A
19532,Male,0,No,No,35,Yes,No,Fiber optic,No,No,Y,Yes,Y,No,One year,No,Electronic check,110.37,,10/5/2021,No,A
3335,Male,Yes,No,No,55,Yes,Yes,DSL,Yes,No internet service,No internet service,N,No internet service,No internet service,Month-to-month,Yes,Bank transfer,79.65,6415.87,12/10/2023,No,A
17241,Female,0,No,Y,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One Year,No,Mailed check,61.19,2574.8,5/16/2021,No,A
8177,female,No,Yes,Yes,35,Yes,No phone service,Fiber optic,No,N,Y,No,Y,No internet service,Two Year,No,Electronic check,46.21,1973.42,8/21/2024,No,A
19111,Female,0,Yes,Yes,17,Yes,No,DSL,Y,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,89.79,3348.35,3/30/2024,No,A
9710,Female,1,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,79.69,7556.49,1/14/2024,No,A
5418,Male,0,No,N,37,No,No phone service,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.09,1059.93,4/19/2023,No,A
7374,male,0,No,Y,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,Y,One year,Yes,Electronic check,39.05,5949.9,5/4/2020,No,A
18975,Female,1,No,No,31,Yes,Yes,No,No internet service,No,No,No,Yes,Yes,One Year,No,Bank transfer,37.05,6489.91,4/3/2020,No,A
2273,Female,0,Yes,No,36,N,Yes,No,N,No,No internet service,Yes,No,Yes,One Year,Yes,E-check,43.25,1814.47,6/18/2022,Yes,A
4353,male,0,No,Yes,25,Yes,No,Fiber optic,Yes,N,Y,Yes,No,Yes,Month-to-month,Yes,Credit card,$86.48 ,4196.02,11/19/2023,No,A
4270,Female,No,No,No,30,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,Two Year,No,Electronic check,95.49,2312,3/15/2020,No,A
13278,Female,0,N,No,4,N,No phone service,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,76.85,1274.2,5/10/2020,No,A
11330,F,0,Yes,Yes,18,Y,Yes,Fiber optic,No,No,Y,No internet service,No internet service,No internet service,Two year,Y,e-check,39.35,5088.54,3/7/2020,No,A
12149,F,0,No,No,8,Y,No,DSL,Yes,No internet service,Y,No,No internet service,Yes,Month-to-month,Yes,Electronic check,108.45,3965.56,10/1/2022,No,A
13532,Female,0,No,No,41,Yes,No,Dsl,Y,No,No internet service,No,No,N,Month-to-month,Y,Mailed check,75.33,481.2,12/28/2022,No,A
12226,Female,0,Yes,No,61,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Y,Month-to-month,No,Electronic check,$96.13 ,2977.53,8/19/2022,Yes,A
6225,Male,0,No,Yes,29,Yes,Yes,No,No,Yes,No,No,No,No internet service,One year,No,Mailed check,112.43,2840.76,3/24/2021,No,A
13325,Male,0,N,Yes,7,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,21.19,3670.14,8/3/2020,No,A
11295,Female,No,No,No,51,No,No,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,e-check,115.92,4535.62,2/2/2020,No,A
4948,Female,1,Yes,Yes,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,,1940.31,5/30/2020,No,A
7770,Male,0,No,No,0,Yes,No phone service,fiber,Yes,Yes,No,Yes,N,N,Month-to-month,Yes,Electronic check,,708,6/15/2022,No,A
3091,Female,0,No,Y,8,Yes,Yes,No,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,35.72,2124.65,5/12/2023,No,A
15402,Female,0,N,No,30,Yes,No,DSL,Y,Yes,Y,No,No,No internet service,Two Year,Y,Credit card,54.88,3357.71,10/28/2023,No,A
19791,Female,0,Yes,Yes,48,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month to month,Yes,Credit card,51.42,6090.3,6/10/2023,No,B
14684,Female,1,No,No,66,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,66.11,2224.16,2/25/2021,No,A
9569,Female,0,Yes,Yes,56,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,,1315.38,6/28/2020,No,A
8364,M,0,No,Yes,43,Yes,No,Dsl,No,Yes,Yes,No internet service,No,Yes,One year,Yes,Electronic check,110.06,6001.46,3/20/2022,No,A
8098,Male,0,No,No,26,Yes,N,DSL,Yes,No,No,No internet service,No,No,Month-to-month,No,Credit card,44.69,2730.02,4/24/2020,No,A
3879,Female,1,No,Yes,32,Yes,Yes,Fiber optic,No internet service,No internet service,No,Y,No,No,Month-to-month,No,Credit card,59.98,1219.34,11/4/2024,No,A
8529,Female,0,No,N,35,Yes,Yes,fiber,Yes,Yes,No,No internet service,No internet service,No internet service,One Year,Yes,Electronic check,112.2,758.79,10/28/2024,No,A
2078,Female,0,Yes,No,7,Yes,No,DSL,No internet service,No,Y,No,Yes,Yes,Month-to-month,N,Electronic check,71.97,7461.59,9/27/2022,No,A
14127,Male,1,N,No,62,Yes,No,Fiber optic,N,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,61.46,6325.7,5/3/2021,No,A
13571,female,0,Yes,No,44,No,Yes,DSL,Yes,No,Yes,No internet service,No internet service,N,Month-to-month,Yes,E-check,89.07,3042.13,9/23/2020,No,A
4101,Male,0,No,No,65,Yes,N,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Y,Mailed check,59.6,666.27,12/9/2022,No,A
11335,Male,0,Yes,Yes,21,Yes,Yes,No,No,No,No,N,Yes,No internet service,Month-to-month,No,E-check,42.93,909.8,11/30/2023,No,A
12632,male,No,Yes,Yes,45,Yes,Yes,Fiber optic,No,N,No internet service,No,No,Yes,Month-to-month,Yes,E-check,115.49,,3/14/2023,No,A
1323,Female,0,N,No,,Yes,No,DSL,Yes,Yes,No internet service,No internet service,N,No,One Year,No,Bank transfer,111.65,2909.66,5/17/2022,Yes,B
9846,Female,0,Yes,No,42,Yes,No,Fiber optic,No internet service,N,Yes,No,N,Yes,One year,No,e-check,,2922.74,6/29/2023,No,A
2093,Female,0,Yes,No,44,Yes,No,No,No internet service,No,No,Yes,No,No internet service,One year,Yes,e-check,59.45,2429.06,4/8/2022,No,A
20745,F,1,No,No,27,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer,,3275.43,1/9/2023,No,A
